Time_Index,Time_Label,TwitterID,zLkRatio
1,Jan 2018,repbrendanboyle,-1.063099529830121
1,Jan 2018,teamroby,0.15885058621306078
1,Jan 2018,yvonnehinsonfl,0.25142795988615463
1,Jan 2018,markpocan,-1.006397196704669
1,Jan 2018,ayannapressley,-1.2977344732254912
1,Jan 2018,kathycastorfl,-0.3055756952567154
1,Jan 2018,jodyhice,0.9869405013978072
1,Jan 2018,harryforct,0.6534827693505436
1,Jan 2018,gregformontana,0.9562835363868398
1,Jan 2018,votecasten,-1.0170220729230897
1,Jan 2018,katyforcongress,1.1030644055571526
1,Jan 2018,gregpencein,-0.5352701384286169
1,Jan 2018,conawaytx11,-0.29046011792818865
1,Jan 2018,flygirlladyjay,0.9741227352524976
1,Jan 2018,christineforwa,-0.9948215081175646
1,Jan 2018,paultonko,-1.9326282931323837
1,Jan 2018,romney4utah,0.9802896151536965
1,Jan 2018,collinpeterson,0.8260521974090703
1,Jan 2018,benniegthompson,-0.7983433778065386
1,Jan 2018,nancysoderberg,-0.9359888254688653
1,Jan 2018,loriuscongress,-1.8410457123515356
1,Jan 2018,jballcampaign,1.1062465887659203
1,Jan 2018,johnfasony,-0.18434284934699052
1,Jan 2018,kevincramer,0.32962054003173624
1,Jan 2018,mikekellyforpa,0.8296721607053806
1,Jan 2018,rashidatlaib,-0.9598361603316158
1,Jan 2018,adrbell,-1.0587605172037633
1,Jan 2018,votesanjaypatel,1.1007119580410858
1,Jan 2018,scottforflorida,0.5026422245136339
1,Jan 2018,hugocongress,0.9466107488345089
1,Jan 2018,johnmshimkus,0.6558347130057649
1,Jan 2018,ringelsteinme,-0.23783580946171246
1,Jan 2018,aftabpureval,-0.7861823361159345
1,Jan 2018,suzandelbene,-0.38106094094503695
1,Jan 2018,leezeldin,-0.5271209009388574
1,Jan 2018,clarketucker,-0.515051446229497
1,Jan 2018,ryanmcadams4va,0.07907554199979604
1,Jan 2018,flanders4senate,-0.06899406452085355
1,Jan 2018,gbuck_jr,0.15379231559709852
1,Jan 2018,carolyn4ga7,-0.7034512904063785
1,Jan 2018,coreystewartva,-0.20801091175072978
1,Jan 2018,ohforcongress,0.6559541456037715
1,Jan 2018,mikejohnson,0.8819234211923931
1,Jan 2018,brianfitzusa,0.33853201300775715
1,Jan 2018,cortvo,-0.7200200939668938
1,Jan 2018,dr_raulruiz,0.9101175906618914
1,Jan 2018,joshua_harder,-0.30767982456757204
1,Jan 2018,macthornberry,0.4125969885427603
1,Jan 2018,robertqwilliam1,0.8722409223893316
1,Jan 2018,tedracobb,-0.24080211178482727
1,Jan 2018,roncohenus17,-0.8031038228692177
1,Jan 2018,brianmastfl,0.5403186608908496
1,Jan 2018,womack4congress,0.0953628923289946
1,Jan 2018,dannykdavis,0.8860655169900933
1,Jan 2018,robanderson2018,1.011678679835863
1,Jan 2018,mayorlawrence,0.7559946759956107
1,Jan 2018,dbaria,-0.7184822514104311
1,Jan 2018,amodeifornevada,0.9910245902876124
1,Jan 2018,ellis4missouri,-0.37951039010857757
1,Jan 2018,louiegohmerttx1,0.9068622038123246
1,Jan 2018,davidcicilline,-1.692789318403158
1,Jan 2018,dougrbennett,0.24687728683348364
1,Jan 2018,jacksonlee18,1.01928985476625
1,Jan 2018,barrassoforwyo,-0.1830434361585129
1,Jan 2018,amyklobuchar,-0.926687137072143
1,Jan 2018,betsyforil,-0.7793033195774177
1,Jan 2018,normajtorres,-1.347321571946267
1,Jan 2018,dewitt4congress,-0.9186106983467867
1,Jan 2018,luetkemeyerb,-0.201867649031129
1,Jan 2018,johnjamesmi,-0.13702934604865297
1,Jan 2018,donald_mceachin,0.19025430981572045
1,Jan 2018,reelectcohen,0.3009068328912259
1,Jan 2018,realjohnmccann,-0.2551760515523073
1,Jan 2018,jerrynadler,0.22760725056078357
1,Jan 2018,jd4congress,0.21978499739469975
1,Jan 2018,donjbacon,-0.9627989468723648
1,Jan 2018,malinowski,-0.7475034775302883
1,Jan 2018,barbaracomstock,-0.6704615379373084
1,Jan 2018,votepaulwalker,-0.07604987283633428
1,Jan 2018,amieformaryland,0.0932377688261021
1,Jan 2018,babin4congress,0.994947892920943
1,Jan 2018,mlfudge,0.8809572161590613
1,Jan 2018,donaldpaynejr,0.7725177600691011
1,Jan 2018,brill4congress,0.8982638283634259
1,Jan 2018,mccaulfortexas,-0.4226750402097529
1,Jan 2018,latta4congress,0.415175667605838
1,Jan 2018,lloyddoggetttx,0.5360742807025055
1,Jan 2018,karenhandel,-0.03418471611663568
1,Jan 2018,grothmanforwi,-0.29648551228344416
1,Jan 2018,guestcongress,0.010339816788547989
1,Jan 2018,abrindisi,0.9762475237591826
1,Jan 2018,crawford4cong,0.38290128028024883
1,Jan 2018,serranocongress,1.0094235441777137
1,Jan 2018,jrutherfordfl,0.44608642879516486
1,Jan 2018,tracy4congress,0.884066617940371
1,Jan 2018,richhudson,0.21863688030613868
1,Jan 2018,mckinleyforwv,0.9520478281337698
1,Jan 2018,dprice4congress,0.9699095059521028
1,Jan 2018,lindafornc,-0.46165326585948824
1,Jan 2018,replynch,1.007003858711672
1,Jan 2018,candiusstearns,0.9045784867141334
1,Jan 2018,gregstantonaz,-0.4642087311327405
1,Jan 2018,jaredhuffman,-1.3478808515629004
1,Jan 2018,daveforiowa,0.6257194628587234
1,Jan 2018,duncan4congress,0.9065433956181441
1,Jan 2018,auctnr1,-1.7942860830228549
1,Jan 2018,dannyoconnor1,-0.6461387354562014
1,Jan 2018,chrishunterfl,-0.5946148922125761
1,Jan 2018,chuck4congress,0.9889159084068037
1,Jan 2018,voteantonio2018,0.424917426867723
1,Jan 2018,grace4ny,-1.5468342032447315
1,Jan 2018,oh5forgalbraith,-0.9512929248406853
1,Jan 2018,boserforpa,0.9562441002141872
1,Jan 2018,joycebeatty,0.6220545238442612
1,Jan 2018,mcneil4congress,0.9603232602767515
1,Jan 2018,lisabrochester,-0.4224708615366597
1,Jan 2018,larsenrick,-0.41834680496089155
1,Jan 2018,philbredesen,-0.05303682173409181
1,Jan 2018,notpoliticians,-0.12014178576506439
1,Jan 2018,weberfortexas,0.04816517766122544
1,Jan 2018,bobbyscott4va3,0.5657166791586064
1,Jan 2018,maxinewaters,0.6991941301210856
1,Jan 2018,youngforiowa,0.9991481767825231
1,Jan 2018,sherrodbrown,-1.10538508813
1,Jan 2018,jahimes,-0.9035628432490462
1,Jan 2018,marlalivengood,1.0040784087551775
1,Jan 2018,carloscurbelo,0.3950255359820659
1,Jan 2018,ppetsnek,0.863938844903332
1,Jan 2018,mcgovernma,0.7479223687491261
1,Jan 2018,devinnunes,0.4411423858753467
1,Jan 2018,rajaforcongress,0.34772473704903123
1,Jan 2018,leibforpa,-1.5300124059496916
1,Jan 2018,mattformontana,-0.35871703433152713
1,Jan 2018,clyburnsc06,0.9585341441626615
1,Jan 2018,krantz4congress,-1.0957514623073832
1,Jan 2018,buckforcolorado,1.1034777369516968
1,Jan 2018,lizforcongress,0.7385109528880446
1,Jan 2018,duffy4wisconsin,-0.7639125018731142
1,Jan 2018,lindatsanchez,1.0070118242604404
1,Jan 2018,nelsonforsenate,0.8968971709952289
1,Jan 2018,vote_davidson,0.9894050078583925
1,Jan 2018,rossspano,-0.31081883821889345
1,Jan 2018,jfitz4congress,1.1223701955131824
1,Jan 2018,rubengallego,-0.9863680102920632
1,Jan 2018,annlwagner,0.19926761522018135
1,Jan 2018,votebillups,0.977516001929187
1,Jan 2018,sharicedavids,0.9909765195905839
1,Jan 2018,melforcongress,-1.389251310449952
1,Jan 2018,timkaine,-1.3992073771317757
1,Jan 2018,vetfordemocracy,-0.22181621854162586
1,Jan 2018,ronestesks,1.1246870019549093
1,Jan 2018,sripkulkarni,-0.46778606910198584
1,Jan 2018,scholten4iowa,-0.4736767810313309
1,Jan 2018,teamcalvert,0.5089273104099956
1,Jan 2018,elizabethheng,1.1156226559050775
1,Jan 2018,morganmurtaugh,-0.22197303758137385
1,Jan 2018,jaywebbernj,0.13863780741491077
1,Jan 2018,avaforcongress,-0.8319863012449219
1,Jan 2018,alcee4congress,1.1068672046862493
1,Jan 2018,desjarlaistn04,-0.42001319686165633
1,Jan 2018,drreygonzalez,0.7525483201970783
1,Jan 2018,sessionsfortx32,-0.2909224804018858
1,Jan 2018,electdavidscott,0.8873423605726376
1,Jan 2018,mattcoreyct,0.4349674478239173
1,Jan 2018,pdtedeschi,-0.26949552814342553
1,Jan 2018,elaineluriava,0.02239904037933456
1,Jan 2018,darrensoto,-0.16305110531805864
1,Jan 2018,chiproytx,1.1111741809532536
1,Jan 2018,mariah4congress,-0.5898924620137541
1,Jan 2018,betsyraderoh,-1.5748803812600254
1,Jan 2018,brucepoliquin,0.8444492257082276
1,Jan 2018,drpeters4iowa,0.6041422724357693
1,Jan 2018,lutchigayot,-0.19271674591567733
1,Jan 2018,bb4congress2018,0.9023380376956023
1,Jan 2018,standwithraul,-1.6830449840404844
1,Jan 2018,annmclanekuster,-0.12723201866557207
1,Jan 2018,eshoo4congress,1.1032080299526665
1,Jan 2018,wmfawell,0.822823403415325
1,Jan 2018,karaforcongress,-0.6285217628725713
1,Jan 2018,gwen4congress,-0.6816958110843314
1,Jan 2018,dunncampaign,0.5776698185556389
1,Jan 2018,jn4ush,-0.09706677665649051
1,Jan 2018,dwb4congress,-0.43454548225287876
1,Jan 2018,betoorourke,-1.3095291097991038
1,Jan 2018,georgeholding,-0.11365600967731168
1,Jan 2018,marcforpa,-1.231650230650164
1,Jan 2018,delgadoforny19,-0.5913273360723923
1,Jan 2018,davidschweikert,0.9526390784463679
1,Jan 2018,anitamalik,-1.0239174925972057
1,Jan 2018,rosa_delauro,-0.41675557022089194
1,Jan 2018,forwyoming,0.9853259826591071
1,Jan 2018,karringtonsc,-0.5724203670535534
1,Jan 2018,janet4oh,0.056123193241780195
1,Jan 2018,standwithbarry,-0.6404953533191764
1,Jan 2018,andiesaizan,0.9781130938946266
1,Jan 2018,votejosh2018,0.9620646684704547
1,Jan 2018,brown_congress,0.843682646393897
1,Jan 2018,maelvirasalazar,0.9708730974978727
1,Jan 2018,joangreeneaz,-0.6562474855655283
1,Jan 2018,votegregwalden,0.9955934785265809
1,Jan 2018,mccallforall,1.0154618701789246
1,Jan 2018,kathleenrice,1.0114165905967265
1,Jan 2018,davidjtrone,-0.8972341638872283
1,Jan 2018,zoelofgren,0.9466969752202604
1,Jan 2018,verone4congress,0.5329818527916041
1,Jan 2018,jackiespeier,0.09274445711729476
1,Jan 2018,denver4va,0.006532671872825754
1,Jan 2018,reelectnydia,0.2745624630844346
1,Jan 2018,michaelgwaltz,-0.4543328992707051
1,Jan 2018,williamkeating,0.8094517962975459
1,Jan 2018,tjcoxcongress,-0.5938400375682216
1,Jan 2018,hidalgofor51st,1.0011228670098937
1,Jan 2018,jenniferwexton,-0.6646137246566267
1,Jan 2018,jefffortenberry,-0.7234813888813898
1,Jan 2018,jamiefororegon,-1.4505541914832616
1,Jan 2018,andy_levin,-0.6971593596070746
1,Jan 2018,charlieschaupp,0.7381148672321831
1,Jan 2018,beeler4congress,0.8078145478137763
1,Jan 2018,mickrich4senate,-0.30359080046869497
1,Jan 2018,vantaylortx,-0.6113609527762458
1,Jan 2018,pramilajayapal,-1.5706505208231831
1,Jan 2018,acampanajjar,-1.3354998311322748
1,Jan 2018,ladysunshinenm,0.8608074526028757
1,Jan 2018,mccormickforco,-0.5684873924752595
1,Jan 2018,jennielouleeder,-1.4672427407173154
1,Jan 2018,tomforwi,-0.932373621040654
1,Jan 2018,tanoos2018,-0.4547224243754144
1,Jan 2018,drvenoch,0.14995891091489502
1,Jan 2018,callahan4oregon,0.23763451726498563
1,Jan 2018,robbinsforok,0.8583509804819547
1,Jan 2018,drpaulgosar,0.5774459576384631
1,Jan 2018,higgins4wny,0.3717215811743635
1,Jan 2018,palmer4alabama,0.325690767029444
