Iteration,Word,IsRepub,RepScore,DemScore
0,california1,1.0737498225519639e-05,4.398702132805468e-06
0,poverty1,6.705121380039434e-06,4.325605355211689e-06
0,major1,6.648554536611314e-06,4.342459056957315e-06
0,clinton1,8.232161358180888e-06,4.338718881684482e-06
0,campaign1,3.122290145228818e-05,4.412616195123832e-06
0,wall1,7.2416382824677765e-06,4.392231257885234e-06
0,win1,1.3850086704016043e-05,4.327123933616213e-06
0,united states1,7.1421501912226115e-06,4.331826607108892e-06
0,right1,2.0328640563071982e-05,4.474876435283319e-06
0,americans1,1.7119892531081113e-05,4.490552302340567e-06
0,vote1,4.053892391799188e-05,4.5413038117316344e-06
0,corporations1,8.62971303611621e-06,4.345326516780846e-06
0,tomorrow1,1.59303218451029e-05,4.316626505589679e-06
0,millions1,9.08686546064918e-06,4.468950653035568e-06
0,drug companies1,4.7205739395877364e-06,4.319891840238171e-06
0,wealth1,5.182292597358015e-06,4.413989902219968e-06
0,working1,2.1995964941258507e-05,4.48727851163971e-06
0,platform1,5.667200780639489e-06,4.313147505351794e-06
0,support1,4.161131787880656e-05,4.366596640529034e-06
0,political1,1.002816962585887e-05,4.447971248185634e-06
0,transform1,4.465097015642864e-06,4.3870314469723435e-06
0,fight1,2.0335892960050498e-05,4.460374775962453e-06
0,live1,1.38353716646803e-05,4.440897390136604e-06
0,tax breaks1,5.812898800718942e-06,4.424487835127755e-06
0,thank mnton_berniesanders0,4.151964654809878e-06,4.341534115529766e-06
0,billionaires1,5.649758061944644e-06,4.5733961064757e-06
0,radical idea1,4.3490910948281895e-06,4.317527096769975e-06
0,today1,6.552821763976405e-05,4.556453279851615e-06
0,sanders1,5.833308766930273e-06,4.900505261194346e-06
0,families1,2.095049004907963e-05,4.373646616682073e-06
0,big1,1.4981338852466458e-05,4.321965777371181e-06
0,fossil fuel1,4.627534520547283e-06,4.374178112308048e-06
0,republicans1,1.3273176705447466e-05,4.404277325972326e-06
0,great1,5.7094188209850244e-05,4.346728832028329e-06
0,fuel1,5.36345847849069e-06,4.313965587015534e-06
0,hillary1,8.635351592906607e-06,4.3225067591127276e-06
0,working families1,8.376783063994694e-06,4.347218222145495e-06
0,major country0,4.213454789565464e-06,4.461452549400962e-06
0,fair share1,4.7992235754464645e-06,4.314267209128747e-06
0,women1,3.2688472704699354e-05,4.340975658932337e-06
0,tonight1,2.401580285521699e-05,4.345818738529936e-06
0,social security1,8.503119291549928e-06,4.326172158394157e-06
0,join1,3.0576203972199394e-05,4.3883206449832374e-06
0,rights1,1.307039592772404e-05,4.321287022514557e-06
0,wealthiest1,5.386842336502458e-06,4.323902856742517e-06
0,work1,2.7897147435309272e-05,4.350445233281062e-06
0,say1,1.2269061785025905e-05,4.3480100835609204e-06
0,act1,1.4231425342712005e-05,4.311642593174436e-06
0,planet1,5.668070920208515e-06,4.364743650483534e-06
0,future1,1.2272600706083646e-05,4.333701286168046e-06
0,political revolution0,4.24562632945227e-06,4.700591684448672e-06
0,mnton_hillaryclinton1,1.7194198109659843e-05,4.3678437126414895e-06
0,guarantee health0,4.159958267171407e-06,4.5265577334638495e-06
0,history1,1.0380691677360971e-05,4.322261788370112e-06
0,trump1,3.450047008907503e-05,4.979411418590582e-06
0,tax1,1.799882455428026e-05,4.421983110102519e-06
0,hshtg_nodapl1,4.413432506388067e-06,4.358896007802529e-06
0,kansas1,6.369637359589742e-06,4.350327783282451e-06
0,states1,9.711955921037387e-06,4.39368801139993e-06
0,health care1,1.447362303886732e-05,4.68703703167554e-06
0,minimum1,6.898495325007941e-06,4.3560347515432436e-06
0,young people1,6.6854142532778144e-06,4.320512149410701e-06
0,want1,1.8554432989476693e-05,4.418886483648594e-06
0,et1,5.6898246298748305e-06,4.314339594673399e-06
0,need1,3.629073091755571e-05,4.592649867785492e-06
0,rally1,9.494039375835303e-06,4.410630005265338e-06
0,guarantee1,4.90408294390491e-06,4.370038330297417e-06
0,united1,9.085482158276208e-06,4.374061548759548e-06
0,end1,1.2368537354042899e-05,4.3972390500114e-06
0,progressive agenda0,4.178729516118233e-06,4.320574683417968e-06
0,mnton_jamesthompsonks1,8.632333128556038e-06,4.340705018922609e-06
0,pay1,1.2316040196358586e-05,4.323422611228075e-06
0,make1,3.065760471995814e-05,4.522568597228637e-06
0,percent1,5.590590724170545e-06,4.343727480616031e-06
0,fracking1,4.8196157063914686e-06,4.370038057321219e-06
0,breaks billionaires0,4.262920644880644e-06,4.3133461158738275e-06
0,mnton_abdulelsayed1,5.262331565857569e-06,4.3589593966883775e-06
0,income1,6.926181822592755e-06,4.33089526963288e-06
0,party1,1.3513045180299629e-05,4.366867275816005e-06
0,mnton_ellisoncampaign0,4.32358072519481e-06,4.327991804545205e-06
0,mnton_berniesanders1,6.6664717904182166e-06,5.880409520811778e-06
0,public colleges0,4.14360730663805e-06,4.336439586556534e-06
0,congress1,3.57426753089081e-05,4.323988946070608e-06
0,stop1,1.6072100970573473e-05,4.309007721970643e-06
0,time1,3.74897492874149e-05,4.508925817739292e-06
0,mnton_tammybaldwin1,5.122414770688103e-06,4.3589593966883775e-06
0,donald trump1,8.23638785380658e-06,4.517804917901174e-06
0,progressives1,5.601759863448975e-06,4.317064216685261e-06
0,0001,1.1811277552048125e-05,4.31039343865506e-06
0,plan1,1.2999029184561493e-05,4.3328839742086955e-06
0,president1,2.0867927648045736e-05,4.423168848858614e-06
0,america1,1.580066250727162e-05,4.447332546119592e-06
0,class1,1.1747690631842059e-05,4.397622824333694e-06
0,native american1,5.164884070823778e-06,4.312142806072828e-06
0,vermont0,4.2968226153240075e-06,4.5015670772062925e-06
0,don1,1.5780512926507804e-05,4.328862621336792e-06
0,democracy1,1.0094994121815517e-05,4.3303868881731055e-06
0,democratic platform0,4.180682498963038e-06,4.315211706329093e-06
0,real change1,4.68880765528837e-06,4.326370037528124e-06
0,american people1,6.901263167732651e-06,4.350767123364897e-06
0,fighting1,1.235496782415088e-05,4.325078819453067e-06
0,profits1,5.6196576121788575e-06,4.358076959306082e-06
0,tpp1,4.8020362989120284e-06,4.45050863104465e-06
0,senator mnton_berniesanders0,4.108756013296623e-06,4.363846455689997e-06
0,democratic1,1.8549391858969164e-05,4.4818918937511306e-06
0,corporate1,9.522798857071114e-06,4.324502440468124e-06
0,greed1,4.5989305338250506e-06,4.392764254480639e-06
1,gt1,1.4141052504515617e-05,8.148053914952688e-06
1,help0,1.8389012801745283e-05,3.141505614795254e-05
1,office0,9.204443867056956e-06,1.5165819134531726e-05
1,years0,1.288888878798875e-05,1.6864710478163504e-05
1,thanks0,2.6725330398302968e-05,3.838006323920757e-05
1,committee1,9.278893316738642e-06,9.197367995302889e-06
1,enjoyed1,1.1099593459933463e-05,9.459735492489475e-06
1,issues0,9.203549466639851e-06,1.1651096885073585e-05
1,great time0,1.0178021894260634e-05,1.1095750323278837e-05
1,mnton_ctgop1,1.006041642015236e-05,4.14300230902675e-06
1,thank0,3.991319616919853e-05,5.9885410367228446e-05
1,candidate0,1.3509584432412218e-05,1.6633674873136763e-05
1,ll0,1.4532872866026619e-05,2.0052052864216887e-05
1,hope0,1.131847762135248e-05,1.4977931869188931e-05
1,obamacare1,1.3911578628938625e-05,5.353396114644998e-06
1,better0,9.97130032315823e-06,1.5027850183985574e-05
1,going0,1.1148927798209978e-05,1.676606437421472e-05
1,voted0,1.029204706848699e-05,1.336137346213446e-05
1,hshtg_maga1,1.0001035782684827e-05,4.211242470212928e-06
1,obama1,1.835466996314731e-05,1.1369843070199004e-05
1,veterans1,1.2278711017261906e-05,1.0885473137567133e-05
1,congressional0,1.21381250938186e-05,1.4605643979306872e-05
1,family0,1.4543843835632584e-05,1.7633250980856813e-05
1,good0,1.9547099377241053e-05,2.2713521693417677e-05
1,government1,1.3403633299608711e-05,1.0632902662635516e-05
1,read0,1.1743709563515472e-05,1.3003408725863656e-05
1,big0,1.1772788570768509e-05,1.5289039968443752e-05
1,watch0,1.1981871815320447e-05,1.3885188529485441e-05
1,nation0,1.1422129583874593e-05,1.2208145354297038e-05
1,early0,9.79448463321589e-06,1.3228599140716563e-05
1,facebook0,9.57223199038546e-06,1.1132720993094823e-05
1,know0,1.4359798413181473e-05,2.226929255331734e-05
1,world0,9.687429403356533e-06,1.1820837667053301e-05
1,republican1,1.6981205149741923e-05,1.2218492356195188e-05
1,day0,3.3426639695583676e-05,4.525632390264253e-05
1,school0,9.028843332765416e-06,1.5204932869841896e-05
1,like0,1.8215059614969703e-05,2.4900567361057426e-05
1,hawaii1,9.428752403947636e-06,4.391419705525617e-06
1,taxes1,9.748684283270701e-06,7.552319668765646e-06
1,morning0,1.7173955202019034e-05,1.917930993862334e-05
1,continue0,9.518615208243048e-06,1.1823878229157502e-05
1,team0,1.3019503695669026e-05,1.5775287661568276e-05
1,small1,9.411932959444478e-06,9.28975178972229e-06
1,ohio0,9.600167284525519e-06,1.0158400721396427e-05
1,democrats0,1.0237050588724284e-05,1.7009517860494585e-05
1,right0,1.4040957073545261e-05,2.2045227792398144e-05
1,honored0,1.26829721019056e-05,1.5114911396109757e-05
1,parade0,1.0981217390196146e-05,1.2570511655667089e-05
1,people0,2.2632360722997245e-05,4.21315944416142e-05
1,senate0,1.3401270643960945e-05,1.5144567683124e-05
1,house0,1.9955770685176763e-05,2.600034791669847e-05
1,national0,1.192413662879135e-05,1.3335794501563765e-05
1,hard0,1.0356536141171163e-05,1.4506943196808394e-05
1,sign0,1.2926936092961575e-05,1.468671124120119e-05
1,hshtg_gop1,9.555078507169997e-06,6.27865836816035e-06
1,service0,9.272460562978407e-06,1.1091667973350302e-05
1,video1,1.0827743220494901e-05,9.901943187901969e-06
1,election0,1.4216141797536077e-05,2.257152967277877e-05
1,year0,1.430326575470609e-05,2.034111475261423e-05
1,home0,9.933110371212224e-06,1.1481477697416417e-05
1,event0,1.0612549208665157e-05,1.3852838682970988e-05
1,best0,1.0469240376655944e-05,1.3257394172332675e-05
1,friend0,9.956406914497146e-06,1.134395838986965e-05
1,reform1,1.0422745640579648e-05,1.0033783667672e-05
1,federal0,9.080105605148263e-06,1.0393944491157153e-05
1,god1,1.2338490533663164e-05,5.932953220098914e-06
1,rep0,1.1322840953481797e-05,1.649828862407569e-05
1,mnton_tedcruz1,9.489432048474105e-06,5.393121927981843e-06
1,liberty1,9.078992962041904e-06,5.107932205662825e-06
1,conservative1,1.5058451626056874e-05,5.1087347640491264e-06
1,looking0,1.1209181125550123e-05,1.3344563848626628e-05
1,state0,1.9499550516675365e-05,2.1954455126241663e-05
1,health0,1.0051877966888226e-05,2.3771915837620344e-05
1,new0,2.6377050973529276e-05,3.517188608981385e-05
1,gov1,8.922356897248785e-06,7.830871068852712e-06
1,gop0,1.5073497437037324e-05,1.760784967004029e-05
1,jobs1,1.3822460526710095e-05,1.3522219906831325e-05
1,business1,1.1164440011329527e-05,9.472052579705174e-06
1,pelosi1,9.490936848629614e-06,4.637036538812924e-06
1,night0,1.552105827320762e-05,1.960638883824724e-05
1,free0,9.157049663174171e-06,1.0175252868246397e-05
1,job0,1.0262500982458325e-05,1.1021580685727938e-05
1,let0,1.524979033660077e-05,2.8176404988392695e-05
1,news0,1.3433139528409929e-05,1.4970931727706978e-05
1,strong0,9.848944790837533e-06,1.0632922027521298e-05
1,come0,1.0987119836076041e-05,1.779073084571272e-05
1,care0,1.016177300016959e-05,2.0516528306730097e-05
1,great0,5.3750449708760186e-05,6.053106033790025e-05
1,working0,1.2422895289969396e-05,2.3231141632249387e-05
1,getting0,9.084347292291127e-06,1.2376860545074525e-05
1,country0,1.3638136054336787e-05,2.089563812276418e-05
1,300,9.312817596734074e-06,1.1013903841247719e-05
1,days0,1.0044693904013135e-05,1.6086580598845997e-05
1,american0,1.4781977748535855e-05,1.876599912377746e-05
1,hshtg_sctweets1,9.88802593715472e-06,4.2003823943885754e-06
1,stand0,1.0994074497299497e-05,1.9260002485855284e-05
1,mnton_foxnews1,1.0547135656593239e-05,5.140868776978728e-06
1,act0,1.103178221031337e-05,1.5271528941418785e-05
1,congressman0,1.1525252411835073e-05,1.3559754650469956e-05
1,honor0,1.1965625934228905e-05,1.3371240094738585e-05
1,love0,9.695882364735212e-06,1.5822470013714803e-05
1,hshtg_obamacare1,1.0045949088072843e-05,4.609568035163272e-06
1,campaign0,2.2240450684227514e-05,3.303469638350998e-05
1,win0,1.0838985098150784e-05,1.4709481151051175e-05
1,important0,9.603142019810863e-06,1.4440162127499035e-05
1,coming0,8.938847489663284e-06,1.146498062221014e-05
1,washington1,1.2666743701962842e-05,1.2499099714791278e-05
1,primary0,9.852349310581907e-06,1.379878893191e-05
1,community0,1.0009447216938034e-05,1.8421012500715597e-05
1,county0,2.388604055031433e-05,2.6868748124288116e-05
1,americans0,1.1747025934607404e-05,1.8334939666276248e-05
1,vote0,2.395483722654088e-05,4.576397290908168e-05
1,says0,9.28096796996774e-06,1.176042834114086e-05
1,open0,9.143226959669454e-06,1.187549368842887e-05
1,tomorrow0,1.228136073142483e-05,1.6977939087760296e-05
1,ve0,1.1569672941252197e-05,2.045971320030599e-05
1,city0,9.449517245206622e-06,1.1852936066278575e-05
1,america0,1.578749495598088e-05,1.699374743154337e-05
1,district0,1.8913735609832592e-05,2.4284061298263838e-05
1,spending1,9.28332717680262e-06,7.3450201130025305e-06
1,weekend0,1.0041309275799016e-05,1.4225113148463518e-05
1,support0,2.8751518242761286e-05,4.180923062345893e-05
1,prayers1,9.221568115213207e-06,8.014507533352435e-06
1,visit0,9.337004931414906e-06,1.0323651976520002e-05
1,fight0,1.1753365759055104e-05,2.0660607538317044e-05
1,live0,1.2297795972965051e-05,1.4025971928620043e-05
1,california0,1.0595901319160807e-05,1.110103634916134e-05
1,way0,1.112071193575394e-05,1.619602081071694e-05
1,forward0,1.253388274103501e-05,1.585158914339268e-05
1,john1,1.0583549469317827e-05,9.34551618843713e-06
1,meeting0,1.3905335365791242e-05,1.553886132045671e-05
1,today0,4.8762474058689546e-05,7.296714741296147e-05
1,happy0,1.9220438274619964e-05,2.2085021622193327e-05
1,life0,1.186580637735967e-05,1.1881931765944564e-05
1,hshtg_mdpolitics1,1.190429463312246e-05,4.5654284978630765e-06
1,families0,1.0889416090721869e-05,2.2356021942516408e-05
1,passed1,9.317087313475307e-06,8.482982572300107e-06
1,share0,9.213805495849882e-06,1.1322824944578391e-05
1,republicans0,1.0251379421210566e-05,1.4938497918503984e-05
1,debate0,1.0201423894145884e-05,1.167257480712373e-05
1,protect0,9.355678888728008e-06,1.4165116520650304e-05
1,women0,1.1980001386537507e-05,3.3483195015793e-05
1,100,1.0058863879317669e-05,1.2206168968368326e-05
1,congratulations0,1.0942411053185187e-05,1.165309361933345e-05
1,join0,1.9036131611086614e-05,3.2094207646182985e-05
1,look0,9.934283775556356e-06,1.2088719551717433e-05
1,local0,8.89461166242414e-06,1.36412042998736e-05
1,work0,1.6063138181157236e-05,2.9509098043335964e-05
1,budget0,9.268762826624547e-06,9.323265475162427e-06
1,gt gt1,9.066623986365573e-06,5.553209565211192e-06
1,texas0,1.217214442802923e-05,1.5237536448407639e-05
1,freedom1,9.662437850750936e-06,7.278692768279118e-06
1,meet0,1.1469031791633145e-05,1.5792207539584047e-05
1,pm0,8.959768670730992e-06,9.581262151759863e-06
1,agree0,1.0283211202650303e-05,1.1350278792428689e-05
1,military1,9.194945737475463e-06,8.719188643394978e-06
1,trump0,1.5414326324432447e-05,4.112573412791595e-05
1,voters0,9.950611366541193e-06,1.8394054539215944e-05
1,tax0,1.9998238367706216e-05,2.0731790181671318e-05
1,tonight0,1.929548182448467e-05,2.618870584849979e-05
1,talking0,1.0072435965654786e-05,1.1893204519960154e-05
1,say0,9.5831079100325e-06,1.2874750495076056e-05
1,want0,1.3439301186347151e-05,1.918806120942476e-05
1,need0,1.9889095230986547e-05,3.685981012586862e-05
1,check0,1.2159038370318202e-05,1.609040243760512e-05
1,mnton_realdonaldtrump1,2.1374318859594567e-05,1.9635395721411434e-05
1,needs0,8.976220756632724e-06,1.122442612681619e-05
1,speaking0,9.946598733803626e-06,1.046138402011251e-05
1,congrats0,9.157258846233148e-06,1.1239070245987574e-05
1,hshtg_tcot1,2.290870157534906e-05,4.197601516935677e-06
1,make0,1.5718590425150432e-05,3.1453760306361427e-05
1,looking forward0,9.441969991892572e-06,1.027792529836762e-05
1,saturday0,8.892956753678631e-06,1.1016462867058942e-05
1,endorsement0,1.1388862835032364e-05,1.41686949805852e-05
1,interview1,9.070371641926986e-06,8.078220455017175e-06
1,party0,1.1318371049537928e-05,1.5353024403089894e-05
1,economy1,1.186456901457922e-05,1.0845916607262917e-05
1,week0,1.4115591524782491e-05,1.8648610400109386e-05
1,sure0,1.0287462698167693e-05,1.4867620031810801e-05
1,congress0,2.36389425955542e-05,3.6960437398772135e-05
1,stop0,1.1124628182164185e-05,1.6005382490651067e-05
1,yesterday0,1.1175920859770407e-05,1.3920058258262337e-05
1,running0,9.95384805559555e-06,1.7578264735665796e-05
1,birthday1,9.950853302239743e-06,9.70387541205503e-06
1,plan0,9.704788844000706e-06,1.4736430678752456e-05
1,senator0,9.523183574565707e-06,1.1806379964989051e-05
1,hshtg_txlege1,9.430456727277649e-06,5.518697379676422e-06
1,president0,2.173616018296404e-05,2.365908634129122e-05
1,law0,1.1530551915258636e-05,1.1793269040631852e-05
1,friends0,1.2797093134711033e-05,1.6141616721225317e-05
1,tune1,9.94819800281211e-06,9.057808436775902e-06
1,posted0,9.171262162264346e-06,9.455089868546661e-06
1,mnton_potus1,1.1776362727285938e-05,8.708219434787783e-06
1,don0,1.0745355866375565e-05,1.57165950161738e-05
1,remember0,9.500607673369573e-06,1.2227001246472811e-05
1,proud0,1.600790423694476e-05,2.8045109128960022e-05
1,think0,1.0025254228255297e-05,1.2609036289662186e-05
1,time0,2.758688544406631e-05,4.041924976843808e-05
1,voting0,1.0412955017649077e-05,1.5871305452616638e-05
1,talk0,9.048216858600464e-06,1.3463971873470729e-05
